"transcriptName","anno"
"NM_000675","circRNA"
"NR_033761","circRNA"
"NM_000671","circRNA"
"NM_181361","circRNA"
"NM_024608","circRNA"
"NM_182692","circRNA"
"NM_001199241","circRNA"
"NM_024605","circRNA"
"NM_182691","circRNA"
"NM_024604","circRNA"
"NM_013986","circRNA"
"ENST00000470990.1","circRNA"
"NM_013982","circRNA"
"NM_000681","circRNA"
"TCONS_00027056","circRNA"
"ENST00000338359.4","circRNA"
"TCONS_00027057","circRNA"
"ENST00000403729.2","circRNA"
"TCONS_00027051","circRNA"
"NR_033759","circRNA"
"NM_001999","circRNA"
"NM_024612","circRNA"
"NM_024611","circRNA"
"NM_000666","circRNA"
"NM_024613","circRNA"
"NM_000663","circRNA"
"NM_024610","circRNA"
"NM_000661","circRNA"
"NM_000660","circRNA"
"NM_001991","circRNA"
"NM_001992","circRNA"
"NM_001993","circRNA"
"ENST00000220592.5","circRNA"
"NM_001995","circRNA"
"NM_001996","circRNA"
"NM_024615","circRNA"
"NM_001997","circRNA"
"NM_024618","circRNA"
"ENST00000532097.1","circRNA"
"NM_024617","circRNA"
"NM_013975","circRNA"
"ENST00000249861.4","circRNA"
"NR_033746","circRNA"
"ENST00000231790.2","circRNA"
"NM_000612","circRNA"
"NM_001944","circRNA"
"NM_001945","circRNA"
"NM_000610","circRNA"
"ENST00000052754.5","circRNA"
"NM_001947","circRNA"
"ENST00000296411.6","circRNA"
"NM_001949","circRNA"
"ENST00000380009.4","circRNA"
"NM_001199260","circRNA"
"ENST00000284136.6","circRNA"
"NM_181342","circRNA"
"NM_001199262","circRNA"
"NM_001164675","circRNA"
"NM_001943","circRNA"
"ENST00000436008.2","circRNA"
"ENST00000446394.1","circRNA"
"NM_001199266","circRNA"
"NM_170681","circRNA"
"ENST00000594400.1","circRNA"
"NM_001933","circRNA"
"NM_000601","circRNA"
"NM_001163335","circRNA"
"NM_001935","circRNA"
"NM_182689","circRNA"
"ENST00000289371.5","circRNA"
"ENST00000420239.2","circRNA"
"NM_182688","circRNA"
"NM_001938","circRNA"
"ENST00000398004.2","circRNA"
"NM_001939","circRNA"
"NM_181356","circRNA"
"NM_000609","circRNA"
"NM_182684","circRNA"
"NM_000608","circRNA"
"NM_181353","circRNA"
"NM_001199251","circRNA"
"NM_001930","circRNA"
"NM_001164664","circRNA"
"NM_001931","circRNA"
"NM_000603","circRNA"
"NM_001164665","circRNA"
"NM_000602","circRNA"
"NM_001932","circRNA"
"NM_001163334","circRNA"
"NM_170679","circRNA"
"ENST00000514853.2","circRNA"
"NM_170677","circRNA"
"ENST00000377673.5","circRNA"
"NR_033766","circRNA"
"NM_001967","circRNA"
"NM_001969","circRNA"
"NM_001199282","circRNA"
"ENST00000260126.3","circRNA"
"NM_001961","circRNA"
"NM_001962","circRNA"
"NM_000638","circRNA"
"NM_000637","circRNA"
"NM_001199281","circRNA"
"NM_000636","circRNA"
"NM_000635","circRNA"
"ENST00000536719.1","circRNA"
"NM_013943","circRNA"
"TCONS_00004374","circRNA"
"TCONS_00003044","circRNA"
"TCONS_00027012","circRNA"
"ENST00000341255.3","circRNA"
"ENST00000426742.2","circRNA"
"ENST00000389467.3","circRNA"
"ENST00000373943.4","circRNA"
"NM_001955","circRNA"
"NM_181336","circRNA"
"NM_001957","circRNA"
"NM_001163315","circRNA"
"NM_001165978","circRNA"
"NM_001958","circRNA"
"NM_001959","circRNA"
"ENST00000283415.3","circRNA"
"ENST00000577390.1","circRNA"
"NM_182663","circRNA"
"NM_181334","circRNA"
"ENST00000362003.5","circRNA"
"NM_000629","circRNA"
"NM_001950","circRNA"
"NM_000628","circRNA"
"ENST00000398879.1","circRNA"
"NM_000627","circRNA"
"NM_000625","circRNA"
"ENST00000482677.1","circRNA"
"NM_001165973","circRNA"
"ENST00000315368.3","circRNA"
"ENST00000382247.1","circRNA"
"ENST00000361891.4","circRNA"
"ENST00000550335.1","circRNA"
"NM_170692","circRNA"
"ENST00000424347.2","circRNA"
"ENST00000392981.2","circRNA"
"ENST00000481214.1","circRNA"
"NM_181303","circRNA"
"NM_001901","circRNA"
"NM_001902","circRNA"
"NM_001903","circRNA"
"ENST00000483635.1","circRNA"
"ENST00000428554.2","circRNA"
"NM_001904","circRNA"
"TCONS_00017666","circRNA"
"NM_001905","circRNA"
"NM_182633","circRNA"
"ENST00000367514.3","circRNA"
"ENST00000448643.1","circRNA"
"ENST00000256246.2","circRNA"
"NM_145693","circRNA"
"ENST00000359704.2","circRNA"
"NM_145691","circRNA"
"NM_001127695","circRNA"
"NM_145690","circRNA"
"ENST00000545606.1","circRNA"
"NM_001165960","circRNA"
"NM_001102396","circRNA"
"ENST00000593682.1","circRNA"
"NM_001127698","circRNA"
"NM_145689","circRNA"
"NM_001102398","circRNA"
"NM_145686","circRNA"
"ENST00000398590.3","circRNA"
"ENST00000249647.3","circRNA"
"NM_001909","circRNA"
"NM_182639","circRNA"
"TCONS_00015018","circRNA"
"NM_182643","circRNA"
"TCONS_00015013","circRNA"
"NM_182644","circRNA"
"NM_182641","circRNA"
"ENST00000251968.3","circRNA"
"NM_001164629","circRNA"
"TCONS_l2_00008354","circRNA"
"NM_182640","circRNA"
"NM_001199290","circRNA"
"NM_001199291","circRNA"
"NM_001199298","circRNA"
"NM_145698","circRNA"
"NM_001199297","circRNA"
"TCONS_00003037","circRNA"
"ENST00000215730.6","circRNA"
"ENST00000564644.1","circRNA"
"ENST00000341148.3","circRNA"
"ENST00000488691.1","circRNA"
"NM_182614","circRNA"
"NM_001923","circRNA"
"TCONS_00017649","circRNA"
"NM_001924","circRNA"
"NM_182612","circRNA"
"NM_001164617","circRNA"
"ENST00000373930.3","circRNA"
"ENST00000334166.4","circRNA"
"NM_001127671","circRNA"
"ENST00000370186.1","circRNA"
"NM_001920","circRNA"
"ENST00000409978.1","circRNA"
"ENST00000323534.2","circRNA"
"ENST00000399681.3","circRNA"
"TCONS_00004336","circRNA"
"NM_170665","circRNA"
"TCONS_00029632","circRNA"
"NM_170663","circRNA"
"NM_170662","circRNA"
"ENST00000492597.1","circRNA"
"ENST00000330062.3","circRNA"
"NM_001114394","circRNA"
"NM_001114397","circRNA"
"ENST00000482797.1","circRNA"
"TCONS_l2_00023954","circRNA"
"NM_001165931","circRNA"
"NM_001913","circRNA"
"NM_182623","circRNA"
"NM_001164603","circRNA"
"NM_001914","circRNA"
"NM_001916","circRNA"
"NM_001918","circRNA"
"ENST00000394936.3","circRNA"
"NM_001127687","circRNA"
"ENST00000556095.1","circRNA"
"TCONS_00029624","circRNA"
"TCONS_00003012","circRNA"
"TCONS_00029623","circRNA"
"NM_171982","circRNA"
"NM_001919","circRNA"
"NM_001165928","circRNA"
"ENST00000370329.5","circRNA"
"NM_001114380","circRNA"
"ENST00000552014.1","circRNA"
"NM_001080512","circRNA"
"NM_001165920","circRNA"
"ENST00000375888.1","circRNA"
"NM_001079525","circRNA"
"ENST00000247194.4","circRNA"
"ENST00000367264.2","circRNA"
"ENST00000466840.1","circRNA"
"ENST00000285667.3","circRNA"
"ENST00000401917.3","circRNA"
"NM_170607","circRNA"
"NM_001079526","circRNA"
"NM_170606","circRNA"
"NM_145647","circRNA"
"NM_170600","circRNA"
"NM_001080508","circRNA"
"NM_001080509","circRNA"
"ENST00000448536.1","circRNA"
"NM_001080504","circRNA"
"NM_145648","circRNA"
"NM_001080503","circRNA"
"NM_182603","circRNA"
"TCONS_l2_00010615","circRNA"
"TCONS_00017630","circRNA"
"NM_001079537","circRNA"
"ENST00000269033.3","circRNA"
"NM_001079539","circRNA"
"ENST00000397166.2","circRNA"
"NM_001127663","circRNA"
"NM_001126335","circRNA"
"NM_205768","circRNA"
"NM_001127665","circRNA"
"NM_205767","circRNA"
"TCONS_00005654","circRNA"
"ENST00000367397.1","circRNA"
"NM_001080517","circRNA"
"NM_182609","circRNA"
"ENST00000521381.1","circRNA"
"ENST00000265062.3","circRNA"
"NM_001030273","circRNA"
"ENST00000525748.1","circRNA"
"ENST00000306156.3","circRNA"
"ENST00000531720.1","circRNA"
"TCONS_00017613","circRNA"
"NM_001079514","circRNA"
"NM_001141947","circRNA"
"NM_001141945","circRNA"
"NM_001079519","circRNA"
"ENST00000366806.2","circRNA"
"ENST00000366663.5","circRNA"
"NM_001079515","circRNA"
"NM_001079516","circRNA"
"ENST00000471841.1","circRNA"
"NM_001079518","circRNA"
"ENST00000376369.3","circRNA"
"NM_001127644","circRNA"
"NM_001102366","circRNA"
"NR_033709","circRNA"
"NR_033708","circRNA"
"NM_001127649","circRNA"
"ENST00000343325.4","circRNA"
"ENST00000376236.4","circRNA"
"ENST00000535489.1","circRNA"
"ENST00000319217.7","circRNA"
"ENST00000381647.2","circRNA"
"ENST00000350881.2","circRNA"
"ENST00000532331.1","circRNA"
"ENST00000410379.1","circRNA"
"ENST00000602402.1","circRNA"
"ENST00000542743.1","circRNA"
"ENST00000453732.1","circRNA"
"NM_182802","circRNA"
"ENST00000377304.4","circRNA"
"ENST00000335613.5","circRNA"
"ENST00000556355.1","circRNA"
"NM_001101338","circRNA"
"NM_145859","circRNA"
"NM_145858","circRNA"
"ENST00000266037.9","circRNA"
"ENST00000366913.3","circRNA"
"NM_001113348","circRNA"
"NM_001113347","circRNA"
"ENST00000367265.3","circRNA"
"NM_145870","circRNA"
"ENST00000499522.2","circRNA"
"ENST00000545822.1","circRNA"
"ENST00000314133.3","circRNA"
"NM_145869","circRNA"
"ENST00000381527.3","circRNA"
"ENST00000379090.5","circRNA"
"ENST00000375267.2","circRNA"
"ENST00000277225.5","circRNA"
"TCONS_l2_00019177","circRNA"
"ENST00000335999.6","circRNA"
"NM_001080779","circRNA"
"ENST00000450720.1","circRNA"
"ENST00000545955.1","circRNA"
"NM_022089","circRNA"
"NM_001114618","circRNA"
"ENST00000316423.6","circRNA"
"ENST00000458420.2","circRNA"
"NM_022095","circRNA"
"ENST00000360790.5","circRNA"
"NM_145808","circRNA"
"NM_001077180","circRNA"
"NM_022096","circRNA"
"NM_145807","circRNA"
"NM_022098","circRNA"
"NM_145806","circRNA"
"NM_145804","circRNA"
"NM_022092","circRNA"
"NM_145803","circRNA"
"NM_001077183","circRNA"
"NM_001077182","circRNA"
"NM_001114600","circRNA"
"NM_001077198","circRNA"
"ENST00000246868.2","circRNA"
"ENST00000381501.3","circRNA"
"ENST00000393868.2","circRNA"
"NM_001004196","circRNA"
"ENST00000580085.1","circRNA"
"ENST00000329673.7","circRNA"
"ENST00000521419.1","circRNA"
"ENST00000261180.4","circRNA"
"NM_001114633","circRNA"
"NM_022066","circRNA"
"NM_001114636","circRNA"
"ENST00000518105.1","circRNA"
"ENST00000205402.5","circRNA"
"NM_022068","circRNA"
"ENST00000517970.1","circRNA"
"ENST00000399180.2","circRNA"
"NM_001102653","circRNA"
"NM_001102651","circRNA"
"ENST00000370050.5","circRNA"
"ENST00000267484.5","circRNA"
"NM_022073","circRNA"
"NM_022074","circRNA"
"NM_022070","circRNA"
"ENST00000491862.1","circRNA"
"NM_022071","circRNA"
"ENST00000220003.9","circRNA"
"NM_001114620","circRNA"
"NM_022077","circRNA"
"ENST00000379989.3","circRNA"
"NM_022078","circRNA"
"NM_022079","circRNA"
"ENST00000409235.3","circRNA"
"ENST00000278935.3","circRNA"
"ENST00000312239.5","circRNA"
"NM_058004","circRNA"
"NM_203403","circRNA"
"ENST00000257290.5","circRNA"
"NM_022087","circRNA"
"ENST00000344417.5","circRNA"
"NM_022080","circRNA"
"NM_022081","circRNA"
"NM_022082","circRNA"
"NM_144505","circRNA"
"NM_022048","circRNA"
"NM_022044","circRNA"
"NR_033343","circRNA"
"NM_022045","circRNA"
"NR_033342","circRNA"
"NR_033345","circRNA"
"ENST00000216237.5","circRNA"
"NR_033344","circRNA"
"NM_022047","circRNA"
"ENST00000487852.1","circRNA"
"ENST00000401392.1","circRNA"
"ENST00000393245.1","circRNA"
"NM_001199620","circRNA"
"ENST00000316316.6","circRNA"
"NM_022051","circRNA"
"NM_001199629","circRNA"
"NR_033338","circRNA"
"ENST00000400324.4","circRNA"
"ENST00000391890.3","circRNA"
"ENST00000544494.1","circRNA"
"NM_022062","circRNA"
"NM_022063","circRNA"
"NM_022064","circRNA"
"NR_033327","circRNA"
"NM_022065","circRNA"
"ENST00000546651.2","circRNA"
"NR_033328","circRNA"
"ENST00000539932.1","circRNA"
"NM_022061","circRNA"
"NM_024688","circRNA"
"NM_001005474","circRNA"
"NM_001005473","circRNA"
"NR_033362","circRNA"
"NM_024684","circRNA"
"ENST00000592747.1","circRNA"
"ENST00000341756.6","circRNA"
"ENST00000372259.5","circRNA"
"ENST00000331789.5","circRNA"
"NM_001102610","circRNA"
"ENST00000375001.3","circRNA"
"NM_024692","circRNA"
"NM_024691","circRNA"
"NM_024693","circRNA"
"ENST00000380368.2","circRNA"
"NM_001199649","circRNA"
"NM_024690","circRNA"
"NM_024699","circRNA"
"NM_022039","circRNA"
"ENST00000396591.3","circRNA"
"ENST00000309049.4","circRNA"
"NM_001005463","circRNA"
"NR_033354","circRNA"
"ENST00000262676.5","circRNA"
"NM_022036","circRNA"
"ENST00000491145.1","circRNA"
"NM_024697","circRNA"
"NM_001185009","circRNA"
"ENST00000338099.5","circRNA"
"ENST00000507634.1","circRNA"
"NM_001102603","circRNA"
"NM_001017440","circRNA"
"NM_022041","circRNA"
"ENST00000272907.6","circRNA"
"ENST00000327134.3","circRNA"
"NM_001199635","circRNA"
"NM_024666","circRNA"
"ENST00000508342.1","circRNA"
"NM_000698","circRNA"
"NR_033384","circRNA"
"ENST00000517996.1","circRNA"
"NM_024668","circRNA"
"NM_000696","circRNA"
"NM_024662","circRNA"
"NM_024665","circRNA"
"NM_001185011","circRNA"
"NM_000693","circRNA"
"NM_024664","circRNA"
"ENST00000521023.2","circRNA"
"ENST00000418253.2","circRNA"
"ENST00000361428.2","circRNA"
"ENST00000218789.5","circRNA"
"ENST00000477623.1","circRNA"
"NR_045375","circRNA"
"ENST00000268099.9","circRNA"
"NM_001199660","circRNA"
"NM_024672","circRNA"
"NM_001004127","circRNA"
"NM_024678","circRNA"
"NM_000689","circRNA"
"NM_000688","circRNA"
"NR_033374","circRNA"
"NM_000687","circRNA"
"ENST00000561981.1","circRNA"
"NR_033373","circRNA"
"NM_024674","circRNA"
"NR_033378","circRNA"
"NM_024675","circRNA"
"ENST00000315571.5","circRNA"
"ENST00000258538.3","circRNA"
"NM_001017424","circRNA"
"NM_001199654","circRNA"
"ENST00000508462.1","circRNA"
"NM_013995","circRNA"
"NM_000692","circRNA"
"NM_024681","circRNA"
"NM_000691","circRNA"
"NM_024683","circRNA"
"NM_000690","circRNA"
"NM_024682","circRNA"
"ENST00000517876.1","circRNA"
"ENST00000262650.6","circRNA"
"NM_024645","circRNA"
"ENST00000318602.7","circRNA"
"NM_024646","circRNA"
"NM_001031803","circRNA"
"NM_024642","circRNA"
"NM_001031804","circRNA"
"ENST00000520314.1","circRNA"
"NM_001017416","circRNA"
"TCONS_00017287","circRNA"
"NM_001185039","circRNA"
"NM_024649","circRNA"
"NM_001017415","circRNA"
"NM_024648","circRNA"
"ENST00000556618.1","circRNA"
"ENST00000286733.4","circRNA"
"NM_001199687","circRNA"
"NM_001197026","circRNA"
"ENST00000371142.4","circRNA"
"ENST00000498707.1","circRNA"
"ENST00000282588.5","circRNA"
"NM_024650","circRNA"
"NM_024656","circRNA"
"NM_024658","circRNA"
"NR_033396","circRNA"
"NM_024657","circRNA"
"NM_024652","circRNA"
"NR_033397","circRNA"
"NM_024654","circRNA"
"NM_024653","circRNA"
"NR_033399","circRNA"
"NM_001017405","circRNA"
"NM_024659","circRNA"
"NM_001017402","circRNA"
"TCONS_00017294","circRNA"
"NM_001199672","circRNA"
"NM_001199671","circRNA"
"NM_001031806","circRNA"
"NM_024661","circRNA"
"ENST00000523829.1","circRNA"
"NM_001199679","circRNA"
"ENST00000394670.4","circRNA"
"NM_024744","circRNA"
"ENST00000564286.1","circRNA"
"NM_024745","circRNA"
"NM_024740","circRNA"
"ENST00000450244.1","circRNA"
"ENST00000544863.1","circRNA"
"NM_000772","circRNA"
"ENST00000531120.1","circRNA"
"NM_024741","circRNA"
"ENST00000290649.5","circRNA"
"NM_024747","circRNA"
"ENST00000286732.4","circRNA"
"ENST00000543069.1","circRNA"
"ENST00000226574.4","circRNA"
"NM_001199583","circRNA"
"NM_001005417","circRNA"
"ENST00000264331.4","circRNA"
"NM_024755","circRNA"
"NM_024754","circRNA"
"NM_024757","circRNA"
"NM_024751","circRNA"
"NM_001031835","circRNA"
"NM_024753","circRNA"
"ENST00000498839.1","circRNA"
"NM_001199570","circRNA"
"NM_024759","circRNA"
"NM_001199577","circRNA"
"TCONS_00017391","circRNA"
"NM_001199579","circRNA"
"ENST00000471341.1","circRNA"
"ENST00000253778.8","circRNA"
"NM_001199573","circRNA"
"NM_001031827","circRNA"
"ENST00000368489.3","circRNA"
"NM_001005404","circRNA"
"NM_000799","circRNA"
"NM_024721","circRNA"
"NM_001031847","circRNA"
"NM_181489","circRNA"
"TCONS_00017362","circRNA"
"NM_024725","circRNA"
"NM_181481","circRNA"
"ENST00000394800.2","circRNA"
"ENST00000299543.7","circRNA"
"ENST00000574872.1","circRNA"
"NM_001031853","circRNA"
"NM_024735","circRNA"
"NM_000786","circRNA"
"NM_024734","circRNA"
"NM_000785","circRNA"
"NM_000784","circRNA"
"NM_001162383","circRNA"
"NM_024731","circRNA"
"NM_000782","circRNA"
"NM_024738","circRNA"
"ENST00000395166.1","circRNA"
"ENST00000264451.6","circRNA"
"ENST00000357276.4","circRNA"
"ENST00000405515.1","circRNA"
"ENST00000443632.2","circRNA"
"ENST00000322434.3","circRNA"
"ENST00000489665.1","circRNA"
"ENST00000449485.1","circRNA"
"ENST00000555037.1","circRNA"
"NM_024700","circRNA"
"NM_181468","circRNA"
"ENST00000003302.4","circRNA"
"ENST00000566215.1","circRNA"
"NM_000732","circRNA"
"ENST00000228740.2","circRNA"
"NR_033422","circRNA"
"NM_182796","circRNA"
"TCONS_00017346","circRNA"
"ENST00000401548.3","circRNA"
"ENST00000301981.3","circRNA"
"ENST00000367742.3","circRNA"
"NM_024709","circRNA"
"NR_045405","circRNA"
"NM_024704","circRNA"
"TCONS_00017340","circRNA"
"NM_001079802","circRNA"
"NM_024706","circRNA"
"NM_024705","circRNA"
"ENST00000573722.1","circRNA"
"ENST00000527798.1","circRNA"
"ENST00000298953.3","circRNA"
"NR_033415","circRNA"
"ENST00000269392.4","circRNA"
"NR_033417","circRNA"
"NR_033416","circRNA"
"NM_001042522","circRNA"
"NM_000722","circRNA"
"NM_000720","circRNA"
"NM_024713","circRNA"
"NM_001079811","circRNA"
"TCONS_00017354","circRNA"
"NM_024719","circRNA"
"NM_001079817","circRNA"
"NM_181471","circRNA"
"NM_024715","circRNA"
"NR_045417","circRNA"
"TCONS_00016020","circRNA"
"NM_000725","circRNA"
"NM_000724","circRNA"
"NM_024717","circRNA"
"NM_000723","circRNA"
"NM_001042510","circRNA"
"ENST00000405995.1","circRNA"
"NM_001042517","circRNA"
"NR_033403","circRNA"
"ENST00000367875.1","circRNA"
"NM_000754","circRNA"
"ENST00000464074.2","circRNA"
"TCONS_00017327","circRNA"
"NM_181443","circRNA"
"ENST00000396600.2","circRNA"
"NM_182776","circRNA"
"NR_033441","circRNA"
"ENST00000374189.1","circRNA"
"ENST00000536444.1","circRNA"
"TCONS_00004010","circRNA"
"ENST00000461137.1","circRNA"
"NM_001042548","circRNA"
"NR_033437","circRNA"
"NR_033436","circRNA"
"NM_001042549","circRNA"
"ENST00000575139.1","circRNA"
"NR_033438","circRNA"
"NM_001042544","circRNA"
"NM_000744","circRNA"
"NM_181458","circRNA"
"NM_000743","circRNA"
"TCONS_00017338","circRNA"
"NM_000740","circRNA"
"NM_181453","circRNA"
"ENST00000330688.4","circRNA"
"NM_000747","circRNA"
"NM_000745","circRNA"
"ENST00000292672.2","circRNA"
"ENST00000369209.3","circRNA"
"NM_001042539","circRNA"
"NR_033424","circRNA"
"ENST00000496251.1","circRNA"
"NM_001042537","circRNA"
"NR_033426","circRNA"
"NR_033427","circRNA"
"NM_001042533","circRNA"
"NM_182757","circRNA"
"NM_181425","circRNA"
"NM_182758","circRNA"
"NM_181427","circRNA"
"NM_001079843","circRNA"
"ENST00000373204.4","circRNA"
"NM_001136042","circRNA"
"NM_182751","circRNA"
"TCONS_00006652","circRNA"
"NM_182752","circRNA"
"ENST00000334165.4","circRNA"
"ENST00000504123.1","circRNA"
"ENST00000532237.1","circRNA"
"NM_203414","circRNA"
"ENST00000327374.4","circRNA"
"NM_203413","circRNA"
"ENST00000367635.3","circRNA"
"ENST00000256367.2","circRNA"
"NM_001080825","circRNA"
"ENST00000259746.9","circRNA"
"NM_001136049","circRNA"
"NM_001080821","circRNA"
"NM_181435","circRNA"
"ENST00000294244.4","circRNA"
"NM_182767","circRNA"
"NM_182764","circRNA"
"NM_001136053","circRNA"
"NM_182765","circRNA"
"ENST00000543283.1","circRNA"
"NM_182762","circRNA"
"NM_001136050","circRNA"
"NM_182760","circRNA"
"ENST00000340281.4","circRNA"
"NM_001079858","circRNA"
"NM_001042551","circRNA"
"ENST00000344034.4","circRNA"
"ENST00000588427.1","circRNA"
"NM_170754","circRNA"
"ENST00000428411.1","circRNA"
"NM_001042550","circRNA"
"NM_144488","circRNA"
"ENST00000540702.1","circRNA"
"ENST00000369199.3","circRNA"
"ENST00000486641.2","circRNA"
"ENST00000586600.1","circRNA"
"NM_001042555","circRNA"
"NM_001136023","circRNA"
"NM_182734","circRNA"
"NM_001136021","circRNA"
"ENST00000378512.1","circRNA"
"NM_000718","circRNA"
"ENST00000545453.1","circRNA"
"NM_000714","circRNA"
"NM_000713","circRNA"
"NM_203437","circRNA"
"ENST00000288390.2","circRNA"
"NM_144498","circRNA"
"ENST00000301012.3","circRNA"
"ENST00000566228.1","circRNA"
"NM_000700","circRNA"
"ENST00000215862.4","circRNA"
"TCONS_l2_00007127","circRNA"
"ENST00000394456.5","circRNA"
"ENST00000527915.1","circRNA"
"ENST00000404760.1","circRNA"
"ENST00000222390.5","circRNA"
"NM_001079839","circRNA"
"TCONS_00007979","circRNA"
"NM_203447","circRNA"
"NM_001042576","circRNA"
"NM_001042573","circRNA"
"NM_203446","circRNA"
"ENST00000262067.4","circRNA"
"NM_170774","circRNA"
"NM_001042572","circRNA"
"ENST00000376586.2","circRNA"
"NM_000709","circRNA"
"ENST00000278816.2","circRNA"
"ENST00000423007.1","circRNA"
"ENST00000473403.1","circRNA"
"NM_001136001","circRNA"
"ENST00000294484.6","circRNA"
"ENST00000262187.5","circRNA"
"NM_182710","circRNA"
"ENST00000367385.4","circRNA"
"ENST00000402363.3","circRNA"
"ENST00000570101.1","circRNA"
"NM_203463","circRNA"
"ENST00000324350.5","circRNA"
"NM_203458","circRNA"
"NM_203459","circRNA"
"NM_170721","circRNA"
"ENST00000366927.3","circRNA"
"ENST00000491635.1","circRNA"
"NM_001136007","circRNA"
"NM_001136006","circRNA"
"ENST00000401642.3","circRNA"
"NM_001113361","circRNA"
"NM_001136005","circRNA"
"NM_001136004","circRNA"
"NM_001113363","circRNA"
"TCONS_00020905","circRNA"
"ENST00000496634.2","circRNA"
"TCONS_00018600","circRNA"
"NM_001042590","circRNA"
"NM_001077239","circRNA"
"NM_001077238","circRNA"
"ENST00000425150.1","circRNA"
"NM_203475","circRNA"
"NM_170711","circRNA"
"ENST00000355832.5","circRNA"
"NM_170710","circRNA"
"NM_001136017","circRNA"
"NM_001136015","circRNA"
"ENST00000361521.4","circRNA"
